48309,飲食,山藥(台農2號)
48481,飲食,小玉西瓜
48623,飲食,烤肉醬
48638,飲食,生蓮子
48660,飲食,狀元瓜
48701,飲食,山藥(花蓮3號)
48788,飲食,肉圓
48835,飲食,糙粳米(台粳9號)
48950,飲食,黃芥茉醬
49087,飲食,紅薯
49186,飲食,肉粽
49235,飲食,玉米粉
49426,飲食,小薏仁粉
49509,飲食,美濃瓜
49602,飲食,沙拉醬
49753,飲食,韭菜盒子
49845,飲食,天婦羅
49846,飲食,開心果
49951,飲食,山藥(大汕1號)
50050,飲食,越光米
50189,飲食,鹹麻糬
50386,飲食,紅糯米
50421,飲食,蚵仔煎
50431,飲食,鮮味露
50497,飲食,無花果
50615,飲食,山藥(大汕3號)
50716,飲食,紅薏仁
51045,飲食,去筋麵粉
51065,飲食,八角
51163,飲食,新疆哈蜜瓜
51174,飲食,山藥(大刺)
51407,飲食,沖泡濃湯(海鮮)
51513,飲食,黑胡椒粉
51543,飲食,生腰果
51566,飲食,糖醋醬
51623,飲食,山藥(二刺)
51658,飲食,野生紅米
51704,飲食,玫瑰桃
51848,飲食,白胡椒粉
51975,飲食,糙薏仁
52029,飲食,牛排醬
52128,飲食,筒仔米糕
52314,飲食,蘑菇醬
52462,飲食,山藥(青森)
52493,飲食,蒜味豆豉醬
52585,飲食,海苔醬
52644,飲食,蓮藕粉
52781,飲食,櫻桃
52858,飲食,草莓果醬
52874,飲食,蜜汁腰果
52921,飲食,五香粉
53031,飲食,山藥(宜蘭原生種)
53145,飲食,米豆醬
53167,飲食,綠豆凸
53242,飲食,甘薯粉
53380,飲食,香油
53485,飲食,泰國芭樂
53503,飲食,榴槤
53545,飲食,山竹
53710,飲食,蝦醬
53825,飲食,肉燥
53849,飲食,松子仁
53968,飲食,馬鈴薯粉
54155,飲食,鳳眼糕
54215,飲食,麻婆醬
54307,飲食,洋蔥麵包醬
54448,飲食,油蔥酥
54455,飲食,蜜汁松子仁
54560,飲食,木薯粉
54628,飲食,太陽餅
54666,飲食,土芭樂
54792,飲食,醬油
54868,飲食,米粩
55112,飲食,擔仔麵
55140,飲食,龍眼
55155,飲食,百香果
55254,飲食,山藥(尖石原生種)
55351,飲食,香筍鮪魚罐頭
55461,飲食,韭花醬
55536,飲食,油炸脫水甘薯
55579,飲食,朝鮮醬
55721,飲食,生核桃
55782,飲食,冷凍芋頭塊
56065,飲食,鹽酥夏威夷豆
56112,飲食,薄鹽醬油(低鈉)
56186,飲食,薑蓉醬
56249,飲食,紅毛丹
56333,飲食,醬油膏
56344,飲食,山藥(中國長品)
56495,飲食,馬鈴薯條
56542,飲食,排骨醬
56694,飲食,甘薯條
56727,飲食,枇杷
56917,飲食,芋頭粉
56972,飲食,黑豆醬油
56993,飲食,愛玉子
57151,飲食,荸薺粉
57253,飲食,辣椒粉
57296,飲食,山藥(白皮削)
57426,飲食,山粉圓
57461,飲食,龍眼乾
57555,飲食,山藥(高田)
57821,飲食,蠔油
57891,飲食,沙茶粉
58064,飲食,蒜味杏仁果
58156,飲食,杏仁茶沖泡包
58268,飲食,糯米醋
58284,飲食,豆薯
58370,飲食,釋迦
58510,飲食,豬肉鍋貼
58633,飲食,玉桂西瓜子
58703,飲食,素食烏醋
58766,飲食,咖哩粉
58822,飲食,高梁醋
58900,飲食,烏醋
58946,飲食,牛肉餡餅
59051,飲食,甘薯蜜餞
59265,飲食,薏仁醬油
59356,飲食,沙茶醬
59432,飲食,山葵粉
59510,飲食,生鮮花生仁
59540,飲食,薏仁醋
59718,飲食,麥片沖泡包(三合一)
59734,飲食,蛋黃果
59856,飲食,芋頭
59876,飲食,原味愛玉凍
60026,飲食,素沙茶醬
60229,飲食,花椒粉
60284,飲食,蛋黃酥
60375,飲食,素食高湯
60624,飲食,南華蕉
60703,飲食,鳳梨酥
60741,飲食,金蘭西瓜
60747,飲食,甘草粉
60830,飲食,檸檬愛玉凍
60930,飲食,蘿蔔酥
60958,飲食,無蛋沙拉醬
61050,飲食,素肉燥
61125,飲食,冷凍花枝羹
61157,飲食,調味南瓜子(帶殼)
61224,飲食,糯米飯糰
61328,飲食,黃耆片
61489,飲食,紅鈴西瓜
61546,飲食,蛋捲
61643,飲食,豬腳凍
61776,飲食,冷凍魚卵卷
61968,飲食,桃接李(大)
62038,飲食,麻醬
62147,飲食,冷凍牛肉水餃
62169,飲食,方塊酥
62205,飲食,翡翠李
62271,飲食,洋芋片
62380,飲食,黑美人西瓜
62498,飲食,花生醬
62567,飲食,冷凍香菇餃
62656,飲食,皇宮西瓜
62758,飲食,冷凍雪螺餃
62797,飲食,黃耆水
62960,飲食,加州紅李(台灣)
62994,飲食,金桔醬
63002,飲食,生鮮蓮子
63099,飲食,羊羹
63123,飲食,冷凍蛋餃
63150,飲食,冷凍生花生(帶殼)
63327,飲食,糖漬花生仁
63386,飲食,冷凍花枝塊
63633,飲食,醃漬花生仁
63680,飲食,炒板條
63823,飲食,加州紅李(進口)
63935,飲食,冷凍小香腸
63943,飲食,紅麴醬
64035,飲食,炸醬
64046,飲食,冷凍可樂餅(奶汁)
64159,飲食,木瓜(8月取樣)
64251,飲食,冷凍披薩(黑胡椒火腿)
64266,飲食,泡芙(巧克力)
64434,飲食,北蕉(9月取樣)
64480,飲食,花生粉
64498,飲食,芋仔餅
64661,飲食,北蕉(2月取樣)
64943,飲食,紫玉米
64990,飲食,蕃薯餅
65108,飲食,北蕉(5月取樣)
65196,飲食,泡麵(牛肉口味)
65208,飲食,冷凍豬肉蟹黃水餃
65387,飲食,素食炸醬
65453,飲食,加州黑李(進口)
65574,飲食,人心果
65691,飲食,桑葚
65793,飲食,蔥醬
65830,飲食,北蕉(11月取樣)
65857,飲食,冷凍銀絲卷(奶黃)
65931,飲食,桑葚汁
66048,飲食,西谷米
66106,飲食,棺材板
66279,飲食,泡麵(鮮蝦口味)
66382,飲食,冷凍豬肉熟水餃
66619,飲食,黑豆油膏
66666,飲食,芡實
66774,飲食,紅皮蕉
66800,飲食,夾心餅乾(草莓)
66820,飲食,清蒸蝦仁肉圓
66855,飲食,雙色水果玉米
66961,飲食,豆酥
67038,飲食,冷凍素食熟水餃
67115,飲食,老薑
67174,飲食,豆酥醬
67444,飲食,淮山
67557,飲食,冷凍花枝餃
67597,飲食,冷藏寧波年糕
67654,飲食,花瓜罐頭
67750,飲食,麻竹筍
67876,飲食,熟菱角(帶殼)
67927,飲食,木瓜(2月取樣)
67976,飲食,咖哩塊
68077,飲食,木瓜(5月取樣)
68084,飲食,花生麵筋罐頭
68183,飲食,油豆腐粉絲(阿給)
68306,飲食,糖漬蓮子
68358,飲食,麻竹筍干
68390,飲食,冷凍筒仔米糕
68453,飲食,糯玉米
68735,飲食,冷凍旗魚塊
68773,飲食,雪蓮子(大粒 埃及豆)
68825,飲食,味醂
68953,飲食,冷凍花枝脆丸
69122,飲食,香菇麵筋罐頭
69202,飲食,烏殼綠竹筍
69266,飲食,木瓜(11月取樣)
69358,飲食,華寶大西瓜(花蓮)
69512,飲食,大餅包小餅(紅豆)
69551,飲食,冷凍馬拉糕
69611,飲食,粳米(台粳71號)
69631,飲食,紅醋
69793,飲食,冷凍素雞塊
69938,飲食,冷凍火腿炒飯
69958,飲食,雪蓮子(小粒)
70092,飲食,冷凍冬菜蝦仁餛飩
70205,飲食,魚酥
70250,飲食,無子西瓜
70388,飲食,山葵醬
70413,飲食,燒餅
70621,飲食,杏仁粉
70732,飲食,冷凍芝麻湯圓
70742,飲食,孟宗竹筍
70856,飲食,白芝麻
70936,飲食,糙粳米(台粳71號)
71057,飲食,發芽粳米(台粳71號)
71204,飲食,油條
71260,飲食,青皮葡萄柚
71305,飲食,肉桂粉
71345,飲食,黑芝麻
71437,飲食,鹽酥花生(帶殼)
71601,飲食,冷凍花生湯圓
71719,飲食,溫州餛飩
71792,飲食,花生糖
71837,飲食,蜜世界洋香瓜
71973,飲食,杏仁片
72050,飲食,冷凍咕咾肉
72082,飲食,荳蔻粉
72142,飲食,聖心芒果
72287,飲食,熟桂竹筍
72409,飲食,玉文芒果
72438,飲食,花生貢糖
72609,飲食,黑芝麻糖
72802,飲食,白芝麻糖
72843,飲食,廣東粥
72867,飲食,冷凍虱目魚丸
73035,飲食,凱特芒果
73275,飲食,天香洋香瓜
73367,飲食,冷凍珍珠丸
73400,飲食,桂竹筍片
73475,飲食,牛奶軟糖
73586,飲食,綠竹筍
73615,飲食,幸水梨
73677,飲食,高湯塊(排骨)
73765,飲食,冷凍蝦餅
73953,飲食,巧克力牛奶軟糖
73986,飲食,醬油西瓜子
74112,飲食,水果QQ軟糖
74172,飲食,豐水梨
74252,飲食,冷凍素食水餃
74349,飲食,白芝麻麵包醬
74423,飲食,新興梨
74580,飲食,沙拉筍塊
74726,飲食,水果軟糖
74794,飲食,冷凍旗魚丸
74886,飲食,太陽洋香瓜
75006,飲食,橫山梨
75137,飲食,巧克力夾心糖
75193,飲食,黑芝麻麵包醬
75197,飲食,冷凍魚捲
75310,飲食,將軍蜜梨
75322,飲食,箭竹筍
75400,飲食,太妃糖
75523,飲食,熟箭竹筍
